coin,date,price,market_cap,total_volume
btc,01/01/2018,14093.60683,236440337971,2345478673
btc,02/01/2018,15321.93285,257079617264,4130217904
btc,03/01/2018,15583.88554,261505188675,3310355625
btc,04/01/2018,15976.36519,268124738814,4217387187
btc,05/01/2018,18336.92298,307774011688,6275687595
btc,06/01/2018,18343.66249,307926110569,4240919830
btc,07/01/2018,17039.87391,286074127681,3044989246
btc,08/01/2018,15900.36502,266976271422,5752981089
btc,09/01/2018,15604.72341,262044268423,4214092201
btc,10/01/2018,15509.27013,260474112841,4969472882
btc,11/01/2018,14050.56961,236008991341,5833888113
btc,12/01/2018,14759.29463,247945818276,4021952802
btc,13/01/2018,15193.3149,255265724750,3134247725
btc,14/01/2018,14476.58897,243252295974,3336056550
btc,15/01/2018,14411.99771,242193794408,3222958351
btc,16/01/2018,11723.91352,197043955228,9677283153
btc,17/01/2018,11415.39284,191882616843,10225958520
btc,18/01/2018,11569.42499,194496634731,6558304864
btc,19/01/2018,11758.46933,197698672432,4208563477
btc,20/01/2018,13260.27119,222978421656,4520485016
btc,21/01/2018,11703.50486,196828374433,4319501969
btc,22/01/2018,10991.59501,184878210439,5012581424
btc,23/01/2018,10894.00091,183260375707,4779406610
btc,24/01/2018,11277.11597,189730563330,3582338295
btc,25/01/2018,11225.25446,188880475665,3204496193
btc,26/01/2018,11044.90724,185867144988,4616389063
btc,27/01/2018,11456.21351,192805209257,2894314081
btc,28/01/2018,11665.69693,196359635508,2682886340
btc,29/01/2018,11157.66389,187828526722,2345235501
btc,30/01/2018,11095.21069,186776632503,2321424679
btc,31/01/2018,9989.68978,168188285150,3804947187
btc,01/02/2018,10114.49509,170304196700,3225562144
btc,02/02/2018,9070.55545,152744180864,4769515274
btc,03/02/2018,8830.16351,148715185541,6813550017
btc,04/02/2018,8994.91487,151507305722,3422042094
btc,05/02/2018,8315.51749,140081544557,3337096341
btc,06/02/2018,6852.0527,115444836533,5313588642
btc,07/02/2018,7711.22033,129936854004,9152685412
btc,08/02/2018,7611.61028,128271617562,4862232217
btc,09/02/2018,8208.57208,138345016554,3190753947
btc,10/02/2018,8650.71675,145812043727,2960039948
btc,11/02/2018,8574.67764,144544944416,3371677737
btc,12/02/2018,8168.63778,137716289625,2806997176
btc,13/02/2018,8911.39857,150256428069,3069219870
btc,14/02/2018,8518.26908,143645913955,2551515988
btc,15/02/2018,9428.02561,159007423075,3282094240
btc,16/02/2018,10112.58014,170569769073,4332356645
btc,17/02/2018,10155.27706,171309236631,3141038601
btc,18/02/2018,11006.64769,185692327611,3699819140
btc,19/02/2018,10523.42931,177561296505,4740378626
btc,20/02/2018,11103.09004,187364222442,3486171704
btc,21/02/2018,11502.37705,194121879194,4225354045
btc,22/02/2018,9973.59212,168362084194,4574800113
btc,23/02/2018,10032.86311,169362253983,4626064156
btc,24/02/2018,10301.88361,173922837770,4009462976
btc,25/02/2018,9742.62819,164497574061,3465387501
btc,26/02/2018,9699.51718,163790896885,2743650277
btc,27/02/2018,10355.57813,174886939893,3646748812
btc,28/02/2018,10709.38843,180884108725,3398119467
btc,01/03/2018,10346.66493,174778709347,3182259829
btc,02/03/2018,10859.55219,183463718171,2892166041
btc,03/03/2018,11098.07581,187514886761,3031487197
btc,04/03/2018,11356.0416,191899353575,3019436740
btc,05/03/2018,11286.67629,190747933122,2580256309
btc,06/03/2018,11526.42093,194821583687,2693945511
btc,07/03/2018,10727.71625,181342656441,3618749298
btc,08/03/2018,9999.68249,169056252057,4896773758
btc,09/03/2018,9420.85489,159289105130,4028135943
btc,10/03/2018,9276.33759,156862284242,5476476288
btc,11/03/2018,8890.8658,150359761907,3260891795
btc,12/03/2018,9512.45611,160888688653,3876612721
btc,13/03/2018,9232.70588,156177221215,4019736166
btc,14/03/2018,9216.53098,155921695042,3628990704
btc,15/03/2018,8307.22339,140553335048,4020163253
btc,16/03/2018,8359.36528,141449655895,4571407139
btc,17/03/2018,8520.00816,144184737078,3070872383
btc,18/03/2018,8063.40979,136472702736,2591898944
btc,19/03/2018,8217.8422,139102798580,4330642347
btc,20/03/2018,8640.52143,146274523240,4276409099
btc,21/03/2018,8926.8205,151135311240,3554700592
btc,22/03/2018,8970.31791,151888445786,3081152046
btc,23/03/2018,8736.38577,147943048662,2931676659
btc,24/03/2018,8824.59283,149451318665,2877067842
btc,25/03/2018,8621.15079,146022681302,2444371384
btc,26/03/2018,8478.6382,143623891714,2066020545
btc,27/03/2018,8186.19606,138684803358,2972024162
btc,28/03/2018,7836.76304,132779843611,2653185409
btc,29/03/2018,7930.77954,134386559681,2033730316
btc,30/03/2018,7126.89519,120777974799,3680239216
btc,31/03/2018,6897.26858,116900853303,4264255594
btc,01/04/2018,6975.27531,118234055446,2565052340
btc,02/04/2018,6836.57233,115896903503,2649647152
btc,03/04/2018,7080.41723,120044225923,2253363912
btc,04/04/2018,7464.35609,126568883854,2762080502
btc,05/04/2018,6845.31598,116084750821,2544238382
btc,06/04/2018,6855.4223,116269847527,2568972345
btc,07/04/2018,6628.75446,112436767361,1840465005
btc,08/04/2018,6884.47724,116789559212,1856418405
btc,09/04/2018,6984.80897,118505840498,1413593787
btc,10/04/2018,6778.49157,115017783885,2437632634
btc,11/04/2018,6829.3165,115885988821,1550558592
btc,12/04/2018,6925.102,117533696704,1586992258
btc,13/04/2018,7836.39699,133015394395,4980342880
btc,14/04/2018,7845.75284,133189892501,3910297535
btc,15/04/2018,7897.71993,134086501771,2294693915
btc,16/04/2018,8258.06708,140220533919,2350690710
btc,17/04/2018,8030.99926,136379313438,2754142166
btc,18/04/2018,7873.63551,133722872890,2491337660
btc,19/04/2018,8097.41823,137539507140,2326968646
btc,20/04/2018,8277.46064,140616565985,2422027692
btc,21/04/2018,8499.45001,144401932888,2961030105
btc,22/04/2018,8878.42826,150858701627,3214807963
btc,23/04/2018,8769.012,149017082314,2503340749
btc,24/04/2018,8881.3917,150943914745,2205498227
btc,25/04/2018,9716.48976,165155791737,4398198651
btc,26/04/2018,8825.2025,150020058558,5523433548
btc,27/04/2018,9221.86803,156779014055,3847600029
btc,28/04/2018,8940.38112,152009053536,2839339948
btc,29/04/2018,9249.65953,157282709009,3006508147
btc,30/04/2018,9325.62885,158592809944,2827554754
btc,01/05/2018,9198.18951,156443377473,2508704421
btc,02/05/2018,9024.38751,153504488648,2661071473
btc,03/05/2018,9122.65301,155192629946,2179558786
btc,04/05/2018,9551.13518,162498830620,1228125377
btc,05/05/2018,9634.53823,163935762593,2695999383
btc,06/05/2018,9766.24449,166195961946,2617990803
btc,07/05/2018,9583.87175,163109111220,2626417557
btc,08/05/2018,9308.26503,158435513589,2767085706
btc,09/05/2018,9149.51783,155749835750,2455200521
btc,10/05/2018,9248.9604,157460887034,2363841215
btc,11/05/2018,8969.94038,152728483795,2359598426
btc,12/05/2018,8405.56056,143131877388,3726075355
btc,13/05/2018,8480.58038,144426929746,2995955136
btc,14/05/2018,8683.9862,147906738510,2283320839
btc,15/05/2018,8696.974,148142733211,3143239503
btc,16/05/2018,8473.34865,144348790079,2586241489
btc,17/05/2018,8343.12522,142149224754,2772906142
btc,18/05/2018,8056.05319,137271416445,2173653717
btc,19/05/2018,8202.82541,139787112156,2127912775
btc,20/05/2018,8180.62701,139424471286,1672351902
btc,21/05/2018,8443.26025,143916527618,1660868681
btc,22/05/2018,8354.99634,142427831413,1711697912
btc,23/05/2018,8009.29951,136550347058,1895031387
btc,24/05/2018,7556.31604,128842835523,2777184892
btc,25/05/2018,7563.43547,128977752305,2602938656
btc,26/05/2018,7472.0226,127435061535,1959178260
btc,27/05/2018,7328.87167,125008468874,1289488237
btc,28/05/2018,7326.64394,124985768473,1247227035
btc,29/05/2018,7111.06892,121322210033,1770692328
btc,30/05/2018,7451.23084,127138205821,2224251684
btc,31/05/2018,7380.85156,125953862789,1772428207
btc,01/06/2018,7460.16695,127322669333,1714862985
btc,02/06/2018,7487.0763,127797556817,1637953742
btc,03/06/2018,7567.51294,129185013358,1531230053
btc,04/06/2018,7639.87945,130436135448,1432775393
btc,05/06/2018,7463.655,127444424300,1643488925
btc,06/06/2018,7569.01134,129259980382,1754013549
btc,07/06/2018,7605.57849,129898428226,1562705992
btc,08/06/2018,7613.77739,130052073722,1459894514
btc,09/06/2018,7561.1661,129167113170,1362045102
btc,10/06/2018,7415.00138,126683533782,1102262799
btc,11/06/2018,6767.49948,115631864817,2788497500
btc,12/06/2018,6880.13365,117568067796,1973448735
btc,13/06/2018,6581.82808,112482862604,2060764062
btc,14/06/2018,6334.09891,108260201574,2571112868
btc,15/06/2018,6644.72068,113582443265,2354179149
btc,16/06/2018,6406.80705,109527730085,1740752641
btc,17/06/2018,6478.81592,110772203147,1306649275
btc,18/06/2018,6418.85,109759607021,1120785833
btc,19/06/2018,6677.5334,114196505243,1750367371
btc,20/06/2018,6708.68182,114742187734,1649449915
btc,21/06/2018,6714.37546,114852494305,1626421446
btc,22/06/2018,6690.83215,114463912846,1400178395
btc,23/06/2018,6088.57944,104172397755,2932411240
btc,24/06/2018,6169.43726,105568325740,1635692582
btc,25/06/2018,6159.70719,105415073017,2452039491
btc,26/06/2018,6241.84871,106832748619,4326984848
btc,27/06/2018,6069.87261,103900589095,3248018159
btc,28/06/2018,6117.03641,104717160923,2057221707
btc,29/06/2018,5879.98897,100670773791,1928320709
btc,30/06/2018,6182.25675,105857391286,2341618860
btc,01/07/2018,6366.49947,109023438456,2086842501
btc,02/07/2018,6312.87724,108116702994,2601785821
btc,03/07/2018,6595.54731,112969688594,3392521918
btc,04/07/2018,6497.60735,111301577387,3013786718
btc,05/07/2018,6562.72174,112427869579,3111969366
btc,06/07/2018,6537.74087,112011029362,3315114737
btc,07/07/2018,6603.2947,113147533991,4742128037
btc,08/07/2018,6759.83609,115842716194,6047929422
btc,09/07/2018,6700.63548,114841688927,5015170529
btc,10/07/2018,6648.2568,113955190214,5246420831
btc,11/07/2018,6303.38066,108055463516,4358427107
btc,12/07/2018,6373.2348,109263693476,3969169303
btc,13/07/2018,6230.5902,106829387990,3534743492
btc,14/07/2018,6248.39731,107145717585,3951261052
btc,15/07/2018,6246.13741,107117271573,3709146622
btc,16/07/2018,6349.69584,108903950780,2857367439
btc,17/07/2018,6741.69196,115637208433,4559363479
btc,18/07/2018,7303.37306,125285895738,6194130741
btc,19/07/2018,7334.77137,125840376647,4843025304
btc,20/07/2018,7442.80074,127709804699,4107857510
btc,21/07/2018,7331.87152,125820597539,3727831730
btc,22/07/2018,7379.13727,126644347498,2892881147
btc,23/07/2018,7395.86641,126948286633,5717881945
btc,24/07/2018,7704.99568,132270404905,6202101797
btc,25/07/2018,8422.37392,144602365043,5592076817
btc,26/07/2018,8144.55348,139850429188,4086880124
btc,27/07/2018,7929.07924,136166569453,3429994449
btc,28/07/2018,8145.33317,139897416706,3624913497
btc,29/07/2018,8192.1357,140716208459,3659115450
btc,30/07/2018,8197.59358,140827378169,2598593361
btc,31/07/2018,8185.92114,140640772123,3497813384
btc,01/08/2018,7738.2493,132963528816,4675498855
btc,02/08/2018,7612.30075,130813483341,11591125727
btc,03/08/2018,7540.63315,129596337579,6834800615
btc,04/08/2018,7411.66638,127395242323,5580835718
btc,05/08/2018,7009.01201,120489906899,5952900997
btc,06/08/2018,7036.60933,120977961419,5989412029
btc,07/08/2018,6926.11678,119089729729,6927841831
btc,08/08/2018,6711.73242,115416628667,6729676123
btc,09/08/2018,6259.52771,107652609456,6834119514
btc,10/08/2018,6531.24979,112337822894,5843796067
btc,11/08/2018,6166.59042,106079149843,6731245061
btc,12/08/2018,6205.21848,106756980148,5708911347
btc,13/08/2018,6318.40722,108716328040,5507023282
btc,14/08/2018,6283.99625,108135868387,5381627198
btc,15/08/2018,6212.22604,106911788926,7179484727
btc,16/08/2018,6267.76871,107788817699,6619548180
btc,17/08/2018,6309.38523,108578823549,5982589406
btc,18/08/2018,6566.71516,113018605465,6206194158
btc,19/08/2018,6382.06059,109889851531,5616965845
btc,20/08/2018,6475.49402,111490970656,5160365103
btc,21/08/2018,6242.88244,107511643840,5578292470
btc,22/08/2018,6467.27173,111399689881,5658517103
btc,23/08/2018,6336.65633,109149076720,6759411527
btc,24/08/2018,6521.06572,112327439428,6096332849
btc,25/08/2018,6684.37914,115177527171,6913767387
btc,26/08/2018,6736.03606,116073397012,5280060347
btc,27/08/2018,6728.288,115406552890,5215045899
btc,28/08/2018,6911.09603,118546009735,5444349729
btc,29/08/2018,7075.98341,121992306938,6246602891
btc,30/08/2018,7046.74895,121479639297,5976493148
btc,31/08/2018,7024.14511,121103237785,6587864491
btc,01/09/2018,7027.63128,121186316787,5959884320
btc,02/09/2018,7211.27077,124380655386,6257915213
btc,03/09/2018,7305.2728,125994361368,6640164154
btc,04/09/2018,7260.89752,125200923805,4511643009
btc,05/09/2018,7359.46299,126949626755,5344233220
btc,06/09/2018,6764.92677,116602093876,7036065651
btc,07/09/2018,6498.27961,112034863191,6558109770
btc,08/09/2018,6397.81887,110396118506,4422971841
btc,09/09/2018,6181.19445,106668555553,3851077568
btc,10/09/2018,6260.76481,108219061918,4174629547
btc,11/09/2018,6308.13547,108846231385,4504626593
btc,12/09/2018,6278.91707,108449181464,5001529025
btc,13/09/2018,6330.57424,109298582014,5026516732
btc,14/09/2018,6486.46163,112124461661,4987196751
btc,15/09/2018,6500.01225,112334356298,5350596522
btc,16/09/2018,6530.22115,112796085614,4295951323
btc,17/09/2018,6506.24849,112373562206,4715407407
btc,18/09/2018,6250.12173,107960190646,4600931272
btc,19/09/2018,6347.06926,109629673484,4472798160
btc,20/09/2018,6383.75384,110292032124,5380977505
btc,21/09/2018,6491.88524,112172960507,5059042419
btc,22/09/2018,6753.83447,116710823191,5931455399
btc,23/09/2018,6747.03217,116607568773,5159534298
btc,24/09/2018,6711.02945,116001860055,4322794079
btc,25/09/2018,6596.18731,114024650850,4626497701
btc,26/09/2018,6441.31154,111360852966,4580781824
btc,27/09/2018,6462.79564,111760801180,3788299697
btc,28/09/2018,6704.70425,115905890382,4690261094
btc,29/09/2018,6634.76596,114768551691,3140320712
btc,30/09/2018,6606.0738,114265552573,2294291064
btc,01/10/2018,6626.03796,114617564007,1908960742
btc,02/10/2018,6598.84126,114225251470,1893760872
btc,03/10/2018,6524.6077,112814709079,2035903501
btc,04/10/2018,6499.26238,112545036630,2247969611
btc,05/10/2018,6578.70181,113846158429,2059404665
btc,06/10/2018,6621.18936,114567814410,1840911129
btc,07/10/2018,6589.12468,114021329402,1464404365
btc,08/10/2018,6584.83215,113962679824,1499424737
btc,09/10/2018,6653.08945,115167647222,2081626437
btc,10/10/2018,6633.74573,114837789505,1741398466
btc,11/10/2018,6582.45508,113987017102,2070407901
btc,12/10/2018,6234.36764,108155761830,3581191342
btc,13/10/2018,6285.59298,108845285496,2295615181
btc,14/10/2018,6314.88338,109372673141,1851879464
btc,15/10/2018,6328.55476,109624316973,1847113723
btc,16/10/2018,6659.87551,115236573309,6217858944
btc,17/10/2018,6635.12567,114960968517,2746546151
btc,18/10/2018,6635.74183,114953321633,2820354466
btc,19/10/2018,6517.51109,112970698851,2625598930
btc,20/10/2018,6483.82777,112394945004,2652532021
btc,21/10/2018,6532.67875,113214078424,2387105749
btc,22/10/2018,6529.67002,113208108538,2127987152
btc,23/10/2018,6512.58906,112905904007,2655159954
btc,24/10/2018,6472.79966,112227883463,2784381146
btc,25/10/2018,6481.44359,112363064964,2607022301
btc,26/10/2018,6458.19152,112010056845,2618534041
btc,27/10/2018,6468.82642,112200801079,2698016930
btc,28/10/2018,6457.05864,111998326691,2383295890
btc,29/10/2018,6481.32314,112422008134,2065446088
btc,30/10/2018,6292.64792,109167179052,3631795693
btc,31/10/2018,6331.78181,109890575608,1962209613
btc,01/11/2018,6366.72011,110487418903,2042670545
btc,02/11/2018,6379.97297,110896563654,2922702484
btc,03/11/2018,6425.44158,111528929052,2675454291
btc,04/11/2018,6388.18979,110888814023,2582446886
btc,05/11/2018,6351.06194,110241536216,3198297931
btc,06/11/2018,6415.44341,111383003826,3213571991
btc,07/11/2018,6474.84729,112347500910,3408876943
btc,08/11/2018,6574.80118,113943582818,3120683820
btc,09/11/2018,6490.45473,112723294658,2402484611
btc,10/11/2018,6413.78204,111440702127,2707057000
btc,11/11/2018,6429.89879,111308110603,1672332107
btc,12/11/2018,6434.2846,111773252086,2943678893
btc,13/11/2018,6411.35344,111385885801,2651674690
btc,14/11/2018,6394.28928,111126759494,2890964719
btc,15/11/2018,5788.61249,100585460320,5690409836
btc,16/11/2018,5686.54113,98829079080,4981978552
btc,17/11/2018,5609.95618,97344067023,3236633357
btc,18/11/2018,5599.1916,97299989131,2525819291
btc,19/11/2018,5638.86148,98118875508,2422604400
btc,20/11/2018,4889.19786,85228342224,6126269575
btc,21/11/2018,4450.71145,76601948314,6314969584
btc,22/11/2018,4613.44841,80360705527,4321511764
btc,23/11/2018,4307.38873,75518575145,3055231902
btc,24/11/2018,4376.90495,76120308175,3520222575
btc,25/11/2018,3895.83681,67756132282,3115187178
btc,26/11/2018,4039.83655,70327984591,5226773378
btc,27/11/2018,3811.92353,66796155268,4652103083
btc,28/11/2018,3832.92452,66811830848,4050028039
btc,29/11/2018,4267.24363,74381953561,4973628807
btc,30/11/2018,4279.47559,74400715839,4313265392
btc,01/12/2018,4009.68958,69715049461,4007783472
btc,02/12/2018,4189.57382,73075855208,3183894471
btc,03/12/2018,4124.59355,71784475615,3242289555
btc,04/12/2018,3878.83923,67489136960,3128854932
btc,05/12/2018,3943.69281,68592152288,3255899964
btc,06/12/2018,3751.69197,65355774058,3020004368
btc,07/12/2018,3466.76386,60357918912,3672494312
btc,08/12/2018,3408.52362,59348913269,5243194483
btc,09/12/2018,3424.70586,59526617773,3430203804
btc,10/12/2018,3550.54643,61832986280,2938443353
btc,11/12/2018,3433.80844,59805353928,2614506143
btc,12/12/2018,3378.80878,58852767064,2720740076
btc,13/12/2018,3438.10007,59878323499,2552041789
btc,14/12/2018,3294.63616,57318285688,2620531732
btc,15/12/2018,3216.62715,55998515509,2663819604
btc,16/12/2018,3221.9762,56171263934,2103029919
btc,17/12/2018,3217.04683,56050483689,1972663570
btc,18/12/2018,3506.21701,61143447505,3421249875
btc,19/12/2018,3655.77505,63720433230,3898845061
btc,20/12/2018,3687.75055,64363548271,4721562503
btc,21/12/2018,4065.09724,70578857837,6126325232
btc,22/12/2018,3846.2275,67118181896,4813606168
btc,23/12/2018,3960.56777,68846085704,3568245607
btc,24/12/2018,3941.61774,68680118909,3514437242
btc,25/12/2018,4021.99026,70266326465,5022191528
btc,26/12/2018,3759.17843,65350104373,4189084247
btc,27/12/2018,3781.61308,65972460015,3568561115
btc,28/12/2018,3587.70388,62808667853,3386167814
btc,29/12/2018,3854.4211,67263083067,3561935968
btc,30/12/2018,3778.19394,66838758054,3031003209
btc,31/12/2018,3809.72823,66494185030,3109685385
btc,01/01/2019,3692.53157,64422635599,2991427568
btc,02/01/2019,3794.26425,66188448932,2689877851
btc,03/01/2019,3872.17218,67643304990,3263469039
btc,04/01/2019,3776.52581,65922288582,2261199754
btc,05/01/2019,3815.26808,66650769533,2950054796
btc,06/01/2019,3787.30786,66070973627,2763831883
btc,07/01/2019,4013.52009,70084169300,3435733235
btc,08/01/2019,3989.66872,69602133073,3360163853
btc,09/01/2019,3973.59125,69418693910,3482430797
btc,10/01/2019,3982.22591,69609283899,3230523440
btc,11/01/2019,3623.84773,63326376681,4144535969
btc,12/01/2019,3632.84931,63121578243,3263342032
btc,13/01/2019,3598.43635,62924488425,2456062889
btc,14/01/2019,3495.83231,61050348901,2675674829
btc,15/01/2019,3648.04829,63758350560,3101461657
btc,16/01/2019,3567.80124,62348810149,2953789408
btc,17/01/2019,3597.64732,62969304894,2753646523
btc,18/01/2019,3620.98128,63320099663,3049367561
btc,19/01/2019,3597.79325,62898826371,2649449860
btc,20/01/2019,3674.58727,64269861567,2766880413
btc,21/01/2019,3539.16753,61969431896,2940644468
btc,22/01/2019,3531.00418,61784404483,2561594564
btc,23/01/2019,3571.26691,62482350133,2718371971
btc,24/01/2019,3555.7,62216525710,2663764215
btc,25/01/2019,3565.642,62397665388,2514079887
btc,26/01/2019,3564.82242,62386316357,2582590473
btc,27/01/2019,3563.61456,62374968460,2548165746
btc,28/01/2019,3553.12168,62192208387,2882787006
btc,29/01/2019,3432.21567,60087154448,3445780457
btc,30/01/2019,3413.37548,59768195291,4865613085
btc,31/01/2019,3457.88265,60555372963,4973814467
btc,01/02/2019,3431.94364,60101226569,4330022381
btc,02/02/2019,3464.49015,60678990333,3765731026
btc,03/02/2019,3486.58162,61071179758,3310421843
btc,04/02/2019,3454.02584,60524138032,2375918195
btc,05/02/2019,3464.00351,60723961265,4454914648
btc,06/02/2019,3469.89468,60825168548,3653777871
btc,07/02/2019,3405.83686,59682137962,4211212356
btc,08/02/2019,3394.01465,59482397752,3297274818
btc,09/02/2019,3664.2821,64226481382,6293135761
btc,10/02/2019,3667.40826,64286029202,4883557856
btc,11/02/2019,3675.69163,64439836442,5081021129
btc,12/02/2019,3631.44454,63670312531,5446022475
btc,13/02/2019,3633.96505,63712841387,5532706261
btc,14/02/2019,3610.06227,63267872020,5635612273
btc,15/02/2019,3589.66183,62991824523,11971659893
btc,16/02/2019,3601.22919,63165603231,4506367416
btc,17/02/2019,3622.59165,63547140519,4019925054
btc,18/02/2019,3665.07553,64383522064,4945386865
btc,19/02/2019,3886.5202,68147457622,9588927258
btc,20/02/2019,3915.00997,68719418872,5969708630
btc,21/02/2019,3976.80891,69790459105,6377580055
btc,22/02/2019,3934.81359,69059468752,6838246918
btc,23/02/2019,3973.64132,69748877117,5999302845
btc,24/02/2019,4115.33793,72266544791,8493566414
btc,25/02/2019,3742.86895,66108588220,11112465191
btc,26/02/2019,3824.6835,67154603799,9049456993
btc,27/02/2019,3809.20977,66890485485,2992667601
btc,28/02/2019,3813.37789,67155912259,7731184275
btc,01/03/2019,3815.60761,67016664287,7627783000
btc,02/03/2019,3815.75394,67085713233,5524886886
btc,03/03/2019,3819.64573,67101767698,3291046239
btc,04/03/2019,3806.95427,66885712070,6749676086
btc,05/03/2019,3712.81246,65238057881,3608196680
btc,06/03/2019,3852.46167,67733767403,9088065055
btc,07/03/2019,3860.51076,67888909504,8477459044
btc,08/03/2019,3871.63725,68020879276,6098011809
btc,09/03/2019,3861.87931,67914021946,9387592412
btc,10/03/2019,3941.60087,69292799411,8968209821
btc,11/03/2019,3923.55979,68962957216,8576340543
btc,12/03/2019,3860.35923,67983966610,6459945402
btc,13/03/2019,3876.48085,68203157396,8326845840
btc,14/03/2019,3865.81778,67968370343,7240802846
btc,15/03/2019,3876.69871,68177693410,8610482287
btc,16/03/2019,3925.46058,69031558676,8157372614
btc,17/03/2019,4007.70946,70497099778,8463266884
btc,18/03/2019,3980.9901,70051219293,6533306536
btc,19/03/2019,3986.70689,70152235369,7639543944
btc,20/03/2019,4013.57697,70618508801,7503839510
btc,21/03/2019,4045.57263,71208656536,9137227916
btc,22/03/2019,3983.31778,70175421257,9845582434
btc,23/03/2019,3989.15849,70227188528,9404569962
btc,24/03/2019,4008.94539,70485598083,9206940724
btc,25/03/2019,3993.3949,70330401859,9883972400
btc,26/03/2019,3927.5773,69206266248,10661215003
btc,27/03/2019,3938.65974,69368692535,19375985748
btc,28/03/2019,4036.16092,71134892682,16215886403
btc,29/03/2019,4028.3913,70961529493,15160882530
btc,30/03/2019,4103.32286,72303023146,16340416942
btc,31/03/2019,4103.85642,72305792937,13007834059
btc,01/04/2019,4103.52174,72310769858,9729996888
btc,02/04/2019,4146.32193,73066822741,12393581266
btc,03/04/2019,4862.23043,86200568432,24241877355
btc,04/04/2019,4955.83182,87673795383,27840300618
btc,05/04/2019,4899.02155,86482892583,23773239680
btc,06/04/2019,5014.95583,88332459637,20072621554
btc,07/04/2019,5041.86908,88955701285,19652913084
btc,08/04/2019,5176.97788,91102196906,22875598540
btc,09/04/2019,5266.89478,92817357385,21960916922
btc,10/04/2019,5172.17526,91255525157,15780870292
btc,11/04/2019,5308.90568,93646653914,19407452726
btc,12/04/2019,5047.79316,89079171479,19758274668
btc,13/04/2019,5082.46515,89668931907,15595642633
btc,14/04/2019,5072.98719,89473995793,12260233700
btc,15/04/2019,5149.31449,90952758268,12373544680
btc,16/04/2019,5039.88102,89148028192,13837248984
btc,17/04/2019,5213.59838,91835875597,13646324289
btc,18/04/2019,5218.95715,92156851198,14530488675
btc,19/04/2019,5274.76701,93215173176,15343841014
btc,20/04/2019,5280.35444,93210585886,16257796673
btc,21/04/2019,5307.68918,93900276128,14990889921
btc,22/04/2019,5311.16484,93759009855,16383813161
btc,23/04/2019,5380.93579,94990455842,17199396916
btc,24/04/2019,5557.92573,98039931169,19400647819
btc,25/04/2019,5452.10175,96218396013,20538511242
btc,26/04/2019,5203.0886,91817406863,19329534423
btc,27/04/2019,5295.84732,93049690718,19632024917
btc,28/04/2019,5256.9778,93148101239,14876251954
btc,29/04/2019,5257.80325,92775167509,15573084968
btc,30/04/2019,5199.75501,91885324029,15442022886
btc,01/05/2019,5292.80397,93534079555,16794865767
btc,02/05/2019,5354.5868,94579889910,14566414699
btc,03/05/2019,5450.70662,96389607751,16512618030
btc,04/05/2019,5731.4931,101175865117,20006287572
btc,05/05/2019,5803.94331,102653043813,19242843059
btc,06/05/2019,5749.32378,101764683178,16184057012
btc,07/05/2019,5715.75714,101101531131,16811224132
btc,08/05/2019,5841.05377,103982497546,19408267639
btc,09/05/2019,5957.85673,105271848239,16672412472
btc,10/05/2019,6168.269,109284325643,18401396126
btc,11/05/2019,6370.23376,112684642518,20801839693
btc,12/05/2019,7258.26128,129323693413,32480039429
btc,13/05/2019,6953.75139,122826926577,31545333636
btc,14/05/2019,7805.98165,138089773338,32078035930
btc,15/05/2019,7990.05555,141341132028,35426123184
btc,16/05/2019,8192.22314,144615566025,30893707828
btc,17/05/2019,7875.9132,139525363820,35026947533
btc,18/05/2019,7343.37146,130123159718,33030146385
btc,19/05/2019,7300.65516,129270047519,22478772524
btc,20/05/2019,8168.73069,144597541605,30747684364
btc,21/05/2019,7976.85171,141109768386,28621475467
btc,22/05/2019,7958.36553,141016653223,25314342979
btc,23/05/2019,7665.79685,135913068220,24589881451
btc,24/05/2019,7861.81279,139495233992,25345060242
btc,25/05/2019,7977.24488,141356836449,27368459147
btc,26/05/2019,8037.62743,142301375408,23978335158
btc,27/05/2019,8631.08058,152778982387,29224396883
btc,28/05/2019,8816.03391,156351517828,33136840741
btc,29/05/2019,8726.97811,154706420284,27335990651
btc,30/05/2019,8650.67741,153190671229,28214892246
btc,31/05/2019,8310.89106,147528939419,33295240431
btc,01/06/2019,8575.64635,152037344606,30329343188
btc,02/06/2019,8554.26173,151754429106,26683797989
btc,03/06/2019,8743.70547,155008799790,25133975363
btc,04/06/2019,8173.63276,145118113641,24486741553
btc,05/06/2019,7683.63626,136045887609,25442100899
btc,06/06/2019,7812.44885,138590833268,24641673547
btc,07/06/2019,7821.1239,138816674700,24560046377
btc,08/06/2019,8036.10816,142810130543,23629265497
btc,09/06/2019,7942.53928,140990840427,19829877310
btc,10/06/2019,7668.02963,136055336062,20152037017
btc,11/06/2019,8002.72998,141925422733,21741587787
btc,12/06/2019,7897.97548,140220553937,21017248550
btc,13/06/2019,8145.0591,144409895371,22181532883
btc,14/06/2019,8227.62573,145982200973,22919390183
btc,15/06/2019,8671.50539,154448670610,23291543613
btc,16/06/2019,8818.60951,156571955413,21892878336
btc,17/06/2019,8978.77259,159990740760,27305637341
btc,18/06/2019,9312.86829,165478791606,27464356714
btc,19/06/2019,9094.02175,161689176435,25029522786
btc,20/06/2019,9285.92867,164856060873,22298101529
btc,21/06/2019,9548.31457,169961289184,24707058599
btc,22/06/2019,10118.35946,179686819951,28580960082
